subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000014,1,0,1442845473179,1442845474837,364,464,0,0,0,5,1,4,51,0005-00-0005-01.png,0001-00-0003-48.png
00000014,2,1,1442845478519,1442845479002,387,554,0,0,0,1,4,3,14,0001-00-0005-34.png,0004-00-0009-29.png
00000014,3,0,1442845480397,1442845482318,386,544,0,0,0,2,1,1,21,0002-00-0000-29.png,0001-00-0006-85.png
00000014,4,1,1442845486250,1442845486694,411,437,0,0,0,2,3,1,23,0002-00-0001-52.png,0003-00-0000-55.png
00000014,5,0,1442845488497,1442845489049,946,420,0,0,0,1,2,1,12,0001-00-0008-36.png,0002-00-0000-06.png
00000014,6,0,1442845505805,1442845506340,384,402,0,0,0,5,3,2,53,0005-00-0007-83.png,0003-00-0006-45.png
00000014,7,1,1442845512887,1442845515216,340,388,0,0,0,4,5,1,45,0004-00-0001-59.png,0005-00-0005-53.png
00000014,8,1,1442845516795,1442845517356,941,517,0,0,0,4,3,1,43,0004-00-0001-10.png,0003-00-0002-08.png
00000014,9,0,1442845519052,1442845519521,955,428,0,0,0,1,5,4,15,0001-00-0000-21.png,0005-00-0002-86.png
00000014,10,1,1442845523117,1442845523618,926,528,0,0,0,4,2,2,42,0004-00-0001-26.png,0002-00-0000-34.png
00000014,11,1,1442845524862,1442845525390,390,410,0,0,0,3,4,1,34,0003-00-0004-30.png,0004-00-0001-52.png
00000014,12,1,1442845528807,1442845529356,954,505,0,0,0,4,1,3,41,0004-00-0008-81.png,0001-00-0003-54.png
00000014,13,0,1442845530746,1442845531168,381,432,0,0,0,5,4,1,54,0005-00-0005-46.png,0004-00-0003-49.png
00000014,14,1,1442845534418,1442845534847,411,533,0,0,0,3,5,2,35,0003-00-0007-42.png,0005-00-0007-87.png
00000014,15,0,1442845536176,1442845536744,331,399,0,0,0,5,2,3,52,0005-00-0009-68.png,0002-00-0006-46.png
00000014,16,0,1442845540703,1442845541134,392,403,0,0,0,3,1,2,31,0003-00-0001-27.png,0001-00-0009-39.png
00000014,17,1,1442845544296,1442845544670,379,390,0,0,0,1,3,2,13,0001-00-0004-39.png,0003-00-0002-77.png
00000014,18,1,1442845546125,1442845546571,932,400,0,0,0,3,2,1,32,0003-00-0005-26.png,0002-00-0004-94.png
00000014,19,0,1442845548264,1442845548816,899,489,0,0,0,2,4,2,24,0002-00-0007-56.png,0004-00-0007-36.png
00000014,20,1,1442845551740,1442845552135,354,427,0,0,0,2,5,3,25,0002-00-0007-24.png,0005-00-0004-25.png
00000014,21,1,1442845554168,1442845554620,358,402,0,0,0,1,3,2,13,0001-00-0002-04.png,0003-00-0007-13.png
00000014,22,1,1442845560674,1442845561306,355,408,0,0,0,1,5,4,15,0001-00-0002-26.png,0005-00-0007-51.png
00000014,23,1,1442845562763,1442845563348,904,480,0,0,0,5,1,4,51,0005-00-0003-34.png,0001-00-0006-22.png
00000014,24,0,1442845564969,1442845565501,942,490,0,0,0,4,5,1,45,0004-00-0003-76.png,0005-00-0009-69.png
00000014,25,1,1442845570922,1442845571406,956,402,0,0,0,4,3,1,43,0004-00-0002-60.png,0003-00-0002-23.png
00000014,26,0,1442845573240,1442845573745,389,425,0,0,0,5,4,1,54,0005-00-0001-48.png,0004-00-0005-12.png
00000014,27,0,1442845577847,1442845578391,900,515,0,0,0,3,4,1,34,0003-00-0000-32.png,0004-00-0002-89.png
00000014,28,1,1442845581468,1442845581941,924,481,0,0,0,2,1,1,21,0002-00-0001-15.png,0001-00-0009-08.png
00000014,29,1,1442845583456,1442845583939,977,396,0,0,0,5,3,2,53,0005-00-0009-63.png,0003-00-0001-27.png
00000014,30,1,1442845585460,1442845586014,917,465,0,0,0,3,2,1,32,0003-00-0007-94.png,0002-00-0009-60.png
00000014,31,1,1442845587571,1442845588168,409,420,0,0,0,2,4,2,24,0002-00-0003-48.png,0004-00-0003-42.png
00000014,32,1,1442845595303,1442845595813,924,385,0,0,0,4,2,2,42,0004-00-0001-79.png,0002-00-0007-46.png
00000014,33,0,1442845597420,1442845597955,907,460,0,0,0,2,5,3,25,0002-00-0003-65.png,0005-00-0006-08.png
00000014,34,1,1442845600902,1442845600910,447,347,0,0,0,1,4,3,14,0001-00-0003-74.png,0004-00-0000-82.png
00000014,35,1,1442845602492,1442845602988,922,445,0,0,0,4,1,3,41,0004-00-0008-39.png,0001-00-0006-76.png
00000014,36,1,1442845604450,1442845604933,916,459,0,0,0,3,1,2,31,0003-00-0009-44.png,0001-00-0002-59.png
00000014,37,1,1442845606478,1442845607024,925,504,0,0,0,5,2,3,52,0005-00-0001-86.png,0002-00-0003-28.png
00000014,38,1,1442845609072,1442845609512,427,398,0,0,0,1,2,1,12,0001-00-0001-85.png,0002-00-0007-33.png
00000014,39,1,1442845611130,1442845611555,379,475,0,0,0,2,3,1,23,0002-00-0002-13.png,0003-00-0008-24.png
00000014,40,0,1442845612768,1442845613309,900,385,0,0,0,3,5,2,35,0003-00-0002-52.png,0005-00-0001-29.png
00000014,41,1,1442845616357,1442845616783,376,402,0,0,0,4,5,1,45,0004-00-0001-92.png,0005-00-0001-16.png
00000014,42,1,1442845617917,1442845618480,889,395,0,0,0,3,1,2,31,0003-00-0004-85.png,0001-00-0008-17.png
00000014,43,0,1442845619747,1442845620230,302,394,0,0,0,4,3,1,43,0004-00-0003-56.png,0003-00-0006-93.png
