subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000009,1,1,1448461522250,1448461522782,909,485,0,0,0,1,0,1,1,0005-00-0001-91.png,0001-00-0001-58.png
00000009,2,1,1448461524760,1448461525295,1042,255,0,0,0,3,1,2,4,0002-00-0000-89.png,0005-00-0001-30.png
00000009,3,0,1448461526756,1448461527627,954,329,0,0,0,1,2,1,3,0005-00-0000-53.png,0003-00-0000-75.png
00000009,4,1,1448461530801,1448461530829,891,261,0,0,0,4,1,3,5,0004-00-0001-41.png,0005-00-0000-12.png
00000009,5,1,1448461532154,1448461533047,421,254,0,0,0,2,4,2,6,0003-00-0001-75.png,0004-00-0000-27.png
00000009,6,1,1448461534311,1448461535026,333,309,0,0,0,0,3,3,3,0001-00-0001-50.png,0002-00-0000-94.png
00000009,7,1,1448461536695,1448461537220,1031,253,0,0,0,2,1,1,3,0003-00-0000-34.png,0005-00-0000-47.png
00000009,8,1,1448461538490,1448461539066,474,265,0,0,0,0,2,2,2,0001-00-0001-70.png,0003-00-0001-63.png
00000009,9,1,1448461540322,1448461540886,963,355,0,0,0,4,3,1,7,0004-00-0001-74.png,0002-00-0001-33.png
00000009,10,1,1448461542157,1448461543056,935,314,0,0,0,3,2,1,5,0002-00-0000-29.png,0003-00-0001-97.png
00000009,11,1,1448461544309,1448461544950,940,358,0,0,0,2,0,2,2,0003-00-0001-16.png,0001-00-0000-35.png
00000009,12,1,1448461546075,1448461546669,399,365,0,0,0,0,4,4,4,0001-00-0000-72.png,0004-00-0000-90.png
00000009,13,0,1448461547994,1448461548700,962,337,0,0,0,3,4,1,7,0002-00-0000-94.png,0004-00-0001-48.png
00000009,14,1,1448461551806,1448461552343,931,358,0,0,0,4,2,2,6,0004-00-0000-80.png,0003-00-0000-43.png
00000009,15,1,1448461553430,1448461554223,1037,299,0,0,0,4,0,4,4,0004-00-0001-92.png,0001-00-0000-31.png
00000009,16,0,1448461557317,1448461557876,1041,351,0,0,0,2,3,1,5,0003-00-0001-83.png,0002-00-0001-82.png
00000009,17,1,1448461560743,1448461561191,1047,306,0,0,0,3,0,3,3,0002-00-0001-17.png,0001-00-0001-35.png
