subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000009,1,1,1447857571031,1447857572164,1022,294,0,0,0,4,3,1,7,0004-00-0001-01.png,0002-00-0001-10.png
00000009,2,0,1447857574076,1447857575203,962,352,0,0,0,2,3,1,5,0003-00-0000-70.png,0002-00-0001-38.png
00000009,3,0,1447857578370,1447857578446,891,247,0,0,0,0,3,3,3,0001-00-0001-52.png,0002-00-0001-11.png
00000009,4,1,1447857581337,1447857581886,1041,279,0,0,0,2,1,1,3,0003-00-0000-62.png,0005-00-0000-57.png
00000009,5,1,1447857583677,1447857584480,394,399,0,0,0,1,3,2,4,0005-00-0000-89.png,0002-00-0000-59.png
00000009,6,0,1447857586615,1447857587173,970,322,0,0,0,1,4,3,5,0005-00-0001-39.png,0004-00-0001-54.png
00000009,7,1,1447857590081,1447857590664,980,398,0,0,0,2,0,2,2,0003-00-0001-13.png,0001-00-0001-47.png
00000009,8,0,1447857592540,1447857593233,405,352,0,0,0,3,1,2,4,0002-00-0001-75.png,0005-00-0001-07.png
00000009,9,1,1447857596408,1447857596452,883,264,0,0,0,1,0,1,1,0005-00-0000-70.png,0001-00-0000-40.png
00000009,10,0,1447857598074,1447857598758,1013,296,0,0,0,0,1,1,1,0001-00-0000-06.png,0005-00-0001-09.png
00000009,11,0,1447857603273,1447857604204,932,427,0,0,0,2,4,2,6,0003-00-0000-76.png,0004-00-0000-19.png
00000009,12,0,1447857607259,1447857607311,939,318,0,0,0,3,4,1,7,0002-00-0001-73.png,0004-00-0000-85.png
00000009,13,0,1447857610160,1447857610793,402,398,0,0,0,3,2,1,5,0002-00-0000-19.png,0003-00-0000-31.png
00000009,14,1,1447857613828,1447857614372,1016,358,0,0,0,4,0,4,4,0004-00-0001-90.png,0001-00-0001-52.png
00000009,15,0,1447857615608,1447857616240,459,269,0,0,0,4,2,2,6,0004-00-0001-95.png,0003-00-0001-41.png
00000009,16,0,1447857619372,1447857619898,966,360,0,0,0,1,2,1,3,0005-00-0000-48.png,0003-00-0001-15.png
00000009,17,0,1447857623235,1447857623817,1064,275,0,0,0,0,2,2,2,0001-00-0001-34.png,0003-00-0000-28.png
00000009,18,1,1447857626827,1447857627384,401,385,0,0,0,0,4,4,4,0001-00-0001-92.png,0004-00-0001-68.png
00000009,19,1,1447857628437,1447857628533,887,416,0,0,0,3,0,3,3,0002-00-0000-25.png,0001-00-0001-87.png
00000009,20,1,1447857629758,1447857629778,882,302,0,0,0,4,1,3,5,0004-00-0001-61.png,0005-00-0000-23.png
00000009,21,1,1447857631160,1447857631164,917,260,0,0,0,3,2,1,5,0002-00-0000-18.png,0003-00-0000-14.png
00000009,22,1,1447857632944,1447857633573,888,384,0,0,0,4,3,1,7,0004-00-0000-57.png,0002-00-0001-14.png
00000009,23,0,1447857634789,1447857635498,352,381,0,0,0,3,1,2,4,0002-00-0001-69.png,0005-00-0000-26.png
00000009,24,0,1447857638849,1447857638873,862,279,0,0,0,3,4,1,7,0002-00-0000-55.png,0004-00-0000-07.png
00000009,25,1,1447857641784,1447857641788,511,429,0,0,0,0,1,1,1,0001-00-0001-43.png,0005-00-0001-81.png
00000009,26,1,1447857642969,1447857643675,315,467,0,0,0,0,3,3,3,0001-00-0000-87.png,0002-00-0001-96.png
00000009,27,1,1447857644755,1447857645500,1097,243,0,0,0,2,0,2,2,0003-00-0001-72.png,0001-00-0000-94.png
00000009,28,0,1447857647080,1447857647905,923,310,0,0,0,2,3,1,5,0003-00-0000-60.png,0002-00-0001-20.png
00000009,29,1,1447857651225,1447857651806,446,263,0,0,0,0,2,2,2,0001-00-0000-87.png,0003-00-0000-43.png
00000009,30,0,1447857652829,1447857653578,959,314,0,0,0,1,2,1,3,0005-00-0001-36.png,0003-00-0001-03.png
00000009,31,0,1447857656580,1447857656624,862,346,0,0,0,1,3,2,4,0005-00-0001-45.png,0002-00-0001-70.png
00000009,32,1,1447857659533,1447857659597,983,336,0,0,0,4,1,3,5,0004-00-0001-12.png,0005-00-0000-92.png
00000009,33,1,1447857660766,1447857661434,476,250,0,0,0,0,4,4,4,0001-00-0001-14.png,0004-00-0001-61.png
