subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000014,1,0,1447861129544,1447861129959,364,462,0,0,0,3,0,3,3,0002-00-0001-44.png,0001-00-0001-96.png
00000014,2,1,1447861133203,1447861133612,364,476,0,0,0,0,1,1,1,0001-00-0000-81.png,0005-00-0000-51.png
00000014,3,1,1447861134705,1447861135339,919,388,0,0,0,3,1,2,4,0002-00-0000-56.png,0005-00-0001-93.png
00000014,4,1,1447861136290,1447861136867,998,445,0,0,0,4,0,4,4,0004-00-0000-62.png,0001-00-0001-69.png
00000014,5,1,1447861137732,1447861138274,928,443,0,0,0,4,1,3,5,0004-00-0001-19.png,0005-00-0000-57.png
00000014,6,1,1447861139125,1447861139690,973,393,0,0,0,4,3,1,7,0004-00-0001-22.png,0002-00-0000-18.png
00000014,7,1,1447861140531,1447861141054,976,466,0,0,0,1,0,1,1,0005-00-0000-62.png,0001-00-0001-39.png
00000014,8,1,1447861142283,1447861142752,406,361,0,0,0,1,3,2,4,0005-00-0001-27.png,0002-00-0001-99.png
00000014,9,1,1447861143624,1447861144122,442,519,0,0,0,1,2,1,3,0005-00-0000-79.png,0003-00-0000-67.png
00000014,10,0,1447861144986,1447861145522,875,384,0,0,0,3,4,1,7,0002-00-0000-13.png,0004-00-0001-29.png
00000014,11,1,1447861148384,1447861148812,365,378,0,0,0,0,3,3,3,0001-00-0001-18.png,0002-00-0001-01.png
00000014,12,1,1447861150062,1447861150485,316,402,0,0,0,0,4,4,4,0001-00-0000-50.png,0004-00-0000-38.png
00000014,13,0,1447861151648,1447861152205,916,510,0,0,0,2,3,1,5,0003-00-0001-70.png,0002-00-0000-73.png
00000014,14,1,1447861155404,1447861155843,951,464,0,0,0,2,1,1,3,0003-00-0001-54.png,0005-00-0001-38.png
00000014,15,1,1447861156845,1447861157376,364,410,0,0,0,1,4,3,5,0005-00-0001-90.png,0004-00-0000-09.png
00000014,16,1,1447861158577,1447861159169,926,475,0,0,0,3,2,1,5,0002-00-0000-21.png,0003-00-0001-86.png
00000014,17,1,1447861160168,1447861160790,971,430,0,0,0,4,2,2,6,0004-00-0001-50.png,0003-00-0001-62.png
00000014,18,1,1447861161756,1447861162248,421,427,0,0,0,0,2,2,2,0001-00-0000-29.png,0003-00-0001-72.png
00000014,19,0,1447861163196,1447861163799,939,449,0,0,0,2,4,2,6,0003-00-0001-44.png,0004-00-0000-24.png
00000014,20,0,1447861167175,1447861167199,504,410,0,0,0,2,0,2,2,0003-00-0000-52.png,0001-00-0000-87.png
00000014,21,0,1447861171231,1447861171693,895,487,0,0,0,0,1,1,1,0001-00-0000-59.png,0005-00-0000-29.png
00000014,22,0,1447861174945,1447861175436,371,381,0,0,0,4,0,4,4,0004-00-0001-27.png,0001-00-0000-09.png
00000014,23,0,1447861178532,1447861179042,363,342,0,0,0,4,3,1,7,0004-00-0001-86.png,0002-00-0001-47.png
00000014,24,0,1447861182777,1447861183248,928,468,0,0,0,2,4,2,6,0003-00-0001-23.png,0004-00-0000-63.png
00000014,25,0,1447861186334,1447861186790,899,463,0,0,0,2,3,1,5,0003-00-0001-64.png,0002-00-0000-89.png
00000014,26,1,1447861189861,1447861190309,951,385,0,0,0,2,0,2,2,0003-00-0000-86.png,0001-00-0000-57.png
