subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
9,1,1,1443548340031,1443548340241,1118,281,0,0,0,1,2,1,12,0004-00-0007-85.png,0002-00-0003-19.png
9,2,1,1443548340265,1443548341109,888,263,0,0,0,2,3,1,23,0002-00-0008-96.png,0003-00-0001-35.png
9,3,0,1443548341140,1443548341207,864,226,0,0,0,2,1,1,21,0002-00-0001-65.png,0004-00-0001-53.png
9,4,1,1443548341240,1443548341654,386,364,0,0,0,5,4,1,54,0001-00-0006-37.png,0005-00-0005-22.png
9,5,1,1443548341672,1443548342533,359,399,0,0,0,5,4,1,54,0001-00-0006-05.png,0005-00-0007-29.png
9,6,0,1443548342580,1443548342649,1037,373,0,0,0,3,4,1,34,0003-00-0004-65.png,0005-00-0009-85.png
9,7,0,1443548342668,1443548344170,866,466,0,0,0,3,2,1,32,0003-00-0006-20.png,0002-00-0004-90.png
9,8,0,1443548344188,1443548344587,1063,288,0,0,0,4,3,1,43,0005-00-0002-84.png,0003-00-0001-28.png
9,9,1,1443548344627,1443548344690,972,347,0,0,0,4,3,1,43,0005-00-0002-93.png,0003-00-0000-24.png
9,10,0,1443548344712,1443548353090,361,405,0,0,0,5,4,1,54,0001-00-0000-65.png,0005-00-0006-08.png
9,11,0,1443548353107,1443548353257,969,392,0,0,0,5,4,1,54,0001-00-0007-05.png,0005-00-0006-00.png
9,12,1,1443548353280,1443548353479,355,395,0,0,0,3,4,1,34,0003-00-0009-13.png,0005-00-0009-39.png
9,13,1,1443548353513,1443548353753,923,551,0,0,0,3,2,1,32,0003-00-0008-45.png,0002-00-0001-58.png
9,14,1,1443548353775,1443548354008,962,378,0,0,0,1,2,1,12,0004-00-0002-93.png,0002-00-0001-77.png
9,15,1,1443548354026,1443548355370,864,458,0,0,0,2,3,1,23,0002-00-0005-80.png,0003-00-0007-74.png
9,16,1,1443548355405,1443548355574,375,316,0,0,0,2,1,1,21,0002-00-0001-91.png,0004-00-0006-66.png
9,17,0,1443548355604,1443548355665,385,292,0,0,0,5,4,1,54,0001-00-0002-76.png,0005-00-0005-77.png
9,18,0,1443548355694,1443548356240,389,306,0,0,0,2,3,1,23,0002-00-0007-68.png,0003-00-0001-13.png
9,19,1,1443548356277,1443548356373,860,438,0,0,0,5,4,1,54,0001-00-0004-13.png,0005-00-0005-75.png
9,20,0,1443548356405,1443548356496,938,355,0,0,0,2,1,1,21,0002-00-0004-22.png,0004-00-0007-13.png
9,21,0,1443548356529,1443548356984,972,279,0,0,0,1,2,1,12,0004-00-0001-26.png,0002-00-0009-17.png
9,22,0,1443548357009,1443548357051,867,387,0,0,0,3,2,1,32,0003-00-0008-57.png,0002-00-0000-86.png
9,23,0,1443548357084,1443548357481,928,396,0,0,0,3,4,1,34,0003-00-0004-66.png,0005-00-0001-75.png
9,24,1,1443548357520,1443548358159,864,408,0,0,0,4,3,1,43,0005-00-0004-36.png,0003-00-0006-64.png
9,25,1,1443548358205,1443548358250,913,514,0,0,0,1,2,1,12,0004-00-0006-95.png,0002-00-0003-03.png
9,26,1,1443548358277,1443548358818,357,394,0,0,0,4,3,1,43,0005-00-0002-45.png,0003-00-0009-86.png
9,27,0,1443548358845,1443548359142,915,382,0,0,0,5,4,1,54,0001-00-0006-29.png,0005-00-0002-13.png
9,28,0,1443548359173,1443548360663,913,514,0,0,0,5,4,1,54,0001-00-0008-69.png,0005-00-0002-06.png
9,29,0,1443548360695,1443548361287,898,551,0,0,0,2,3,1,23,0002-00-0000-39.png,0003-00-0004-01.png
9,30,0,1443548361317,1443548361437,964,332,0,0,0,2,1,1,21,0002-00-0005-71.png,0004-00-0007-54.png
9,31,1,1443548361464,1443548363721,936,267,0,0,0,3,2,1,32,0003-00-0005-47.png,0002-00-0001-60.png
9,32,1,1443548363744,1443548364537,1047,289,0,0,0,3,4,1,34,0003-00-0002-16.png,0005-00-0000-40.png
9,33,1,1443548364572,1443548367400,942,408,0,0,0,2,3,1,23,0002-00-0008-34.png,0003-00-0008-79.png
9,34,0,1443548367422,1443548368739,866,492,0,0,0,5,4,1,54,0001-00-0009-88.png,0005-00-0009-53.png
9,35,1,1443548368767,1443548369075,878,291,0,0,0,4,3,1,43,0005-00-0000-48.png,0003-00-0006-45.png
9,36,0,1443548369106,1443548369516,1040,295,0,0,0,1,2,1,12,0004-00-0008-74.png,0002-00-0007-72.png
9,37,1,1443548369539,1443548370607,939,541,0,0,0,2,1,1,21,0002-00-0000-78.png,0004-00-0007-57.png
9,38,1,1443548370638,1443548370689,912,542,0,0,0,5,4,1,54,0001-00-0008-94.png,0005-00-0009-47.png
9,39,1,1443548370721,1443548370744,891,366,0,0,0,3,2,1,32,0003-00-0007-46.png,0002-00-0000-34.png
9,40,1,1443548370767,1443548371042,380,427,0,0,0,3,4,1,34,0003-00-0004-30.png,0005-00-0002-91.png
9,41,1,1443548371071,1443548372153,913,514,0,0,0,2,3,1,23,0002-00-0008-21.png,0003-00-0004-71.png
9,42,1,1443548372174,1443548372224,356,427,0,0,0,3,4,1,34,0003-00-0000-66.png,0005-00-0003-63.png
9,43,1,1443548372249,1443548378746,893,376,0,0,0,3,2,1,32,0003-00-0009-68.png,0002-00-0002-59.png
9,44,1,1443548378775,1443548378806,915,466,0,0,0,2,1,1,21,0002-00-0007-12.png,0004-00-0005-92.png
9,45,1,1443548378832,1443548379068,385,308,0,0,0,5,4,1,54,0001-00-0009-18.png,0005-00-0007-10.png
9,46,1,1443548379093,1443548379941,864,403,0,0,0,4,3,1,43,0005-00-0003-75.png,0003-00-0002-54.png
9,47,0,1443548379964,1443548381610,925,526,0,0,0,5,4,1,54,0001-00-0005-71.png,0005-00-0009-48.png
9,48,1,1443548381640,1443548381886,450,306,0,0,0,1,2,1,12,0004-00-0009-90.png,0002-00-0003-72.png
9,49,0,1443548381910,1443548382271,364,393,0,0,0,5,4,1,54,0001-00-0009-15.png,0005-00-0008-89.png
9,50,0,1443548382292,1443548384151,890,388,0,0,0,4,3,1,43,0005-00-0009-46.png,0003-00-0007-14.png
9,51,0,1443548384176,1443548386155,944,325,0,0,0,2,3,1,23,0002-00-0006-37.png,0003-00-0000-16.png
9,52,0,1443548386179,1443548386263,900,462,0,0,0,3,4,1,34,0003-00-0005-55.png,0005-00-0002-33.png
9,53,1,1443548386286,1443548387425,873,275,0,0,0,3,2,1,32,0003-00-0009-20.png,0002-00-0000-90.png
9,54,1,1443548387448,1443548387568,939,253,0,0,0,5,4,1,54,0001-00-0006-17.png,0005-00-0009-56.png
9,55,1,1443548387611,1443548387644,890,463,0,0,0,1,2,1,12,0004-00-0003-31.png,0002-00-0003-04.png
9,56,0,1443548387677,1443548388442,412,265,0,0,0,2,1,1,21,0002-00-0003-32.png,0004-00-0003-53.png
9,57,0,1443548388473,1443548392846,945,350,0,0,0,2,3,1,23,0002-00-0002-60.png,0003-00-0004-39.png
9,58,1,1443548392883,1443548393646,860,463,0,0,0,5,4,1,54,0001-00-0004-06.png,0005-00-0000-92.png
9,59,0,1443548393673,1443548393786,413,303,0,0,0,4,3,1,43,0005-00-0004-50.png,0003-00-0007-49.png
9,60,0,1443548393805,1443548393989,1019,332,0,0,0,3,2,1,32,0003-00-0000-59.png,0002-00-0008-78.png
9,61,1,1443548394012,1443548394471,319,394,0,0,0,5,4,1,54,0001-00-0001-63.png,0005-00-0006-22.png
9,62,1,1443548394497,1443548397507,883,476,0,0,0,3,4,1,34,0003-00-0001-74.png,0005-00-0001-85.png
9,63,1,1443548397535,1443548397784,311,409,0,0,0,1,2,1,12,0004-00-0006-55.png,0002-00-0009-91.png
9,64,0,1443548397809,1443548398868,355,270,0,0,0,2,1,1,21,0002-00-0003-61.png,0004-00-0001-78.png
9,65,1,1443548398897,1443548399161,1014,304,0,0,0,2,1,1,21,0002-00-0006-81.png,0004-00-0000-74.png
9,66,1,1443548399189,1443548399424,926,528,0,0,0,5,4,1,54,0001-00-0007-94.png,0005-00-0007-15.png
9,67,1,1443548399454,1443548402235,893,333,0,0,0,2,3,1,23,0002-00-0004-49.png,0003-00-0001-51.png
9,68,1,1443548402271,1443548402820,1088,280,0,0,0,1,2,1,12,0004-00-0004-91.png,0002-00-0006-17.png
9,69,1,1443548402858,1443548402951,870,531,0,0,0,3,4,1,34,0003-00-0008-18.png,0005-00-0005-82.png
9,70,1,1443548402981,1443548403073,893,365,0,0,0,4,3,1,43,0005-00-0008-24.png,0003-00-0006-70.png
9,71,1,1443548403099,1443548403227,360,403,0,0,0,5,4,1,54,0001-00-0004-49.png,0005-00-0002-66.png
9,72,0,1443548403245,1443548403320,913,541,0,0,0,3,2,1,32,0003-00-0007-61.png,0002-00-0009-65.png
9,73,1,1443548403345,1443548403684,390,407,0,0,0,3,4,1,34,0003-00-0002-94.png,0005-00-0007-99.png
9,74,1,1443548403704,1443548403883,1063,298,0,0,0,5,4,1,54,0001-00-0000-75.png,0005-00-0007-02.png
9,75,1,1443548403904,1443548405734,888,514,0,0,0,3,2,1,32,0003-00-0006-85.png,0002-00-0002-94.png
9,76,0,1443548405762,1443548405902,366,400,0,0,0,2,1,1,21,0002-00-0003-90.png,0004-00-0005-55.png
9,77,1,1443548405933,1443548406432,944,367,0,0,0,2,3,1,23,0002-00-0008-23.png,0003-00-0001-28.png
9,78,1,1443548406465,1443548406760,894,428,0,0,0,1,2,1,12,0004-00-0000-38.png,0002-00-0006-18.png
9,79,1,1443548406782,1443548407085,1071,306,0,0,0,4,3,1,43,0005-00-0004-33.png,0003-00-0007-38.png
9,80,0,1443548407113,1443548408243,964,371,0,0,0,5,4,1,54,0001-00-0006-84.png,0005-00-0004-45.png
9,81,1,1443548408275,1443548409031,858,278,0,0,0,3,4,1,34,0003-00-0003-41.png,0005-00-0003-31.png
9,82,1,1443548409055,1443548410656,865,324,0,0,0,5,4,1,54,0001-00-0007-03.png,0005-00-0006-79.png
9,83,1,1443548410687,1443548411579,859,443,0,0,0,1,2,1,12,0004-00-0004-36.png,0002-00-0005-57.png
9,84,1,1443548411605,1443548411783,370,315,0,0,0,5,4,1,54,0001-00-0005-62.png,0005-00-0006-38.png
9,85,1,1443548411811,1443548412239,353,392,0,0,0,4,3,1,43,0005-00-0003-52.png,0003-00-0007-73.png
9,86,1,1443548412263,1443548413226,1047,272,0,0,0,2,3,1,23,0002-00-0000-55.png,0003-00-0004-84.png
9,87,0,1443548413257,1443548415596,884,472,0,0,0,2,1,1,21,0002-00-0007-41.png,0004-00-0005-23.png
9,88,0,1443548415632,1443548416541,888,541,0,0,0,3,2,1,32,0003-00-0008-17.png,0002-00-0005-45.png
9,89,1,1443548416563,1443548418807,368,399,0,0,0,4,3,1,43,0005-00-0009-40.png,0003-00-0009-84.png
9,90,1,1443548418834,1443548419295,980,410,0,0,0,1,2,1,12,0004-00-0007-86.png,0002-00-0005-89.png
9,91,1,1443548419326,1443548419358,389,412,0,0,0,3,4,1,34,0003-00-0001-10.png,0005-00-0005-82.png
9,92,0,1443548419387,1443548419542,1068,336,0,0,0,5,4,1,54,0001-00-0005-52.png,0005-00-0008-80.png
9,93,1,1443548419578,1443548419718,867,460,0,0,0,3,2,1,32,0003-00-0006-82.png,0002-00-0004-08.png
9,94,0,1443548419738,1443548419789,925,541,0,0,0,2,1,1,21,0002-00-0007-01.png,0004-00-0000-76.png
9,95,1,1443548419806,1443548419855,913,488,0,0,0,5,4,1,54,0001-00-0000-88.png,0005-00-0008-47.png
9,96,1,1443548419885,1443548420025,913,551,0,0,0,2,3,1,23,0002-00-0005-06.png,0003-00-0006-45.png
9,97,1,1443548420047,1443548424910,413,306,0,0,0,5,4,1,54,0001-00-0007-22.png,0005-00-0003-01.png
9,98,1,1443548424947,1443548425235,875,528,0,0,0,3,2,1,32,0003-00-0008-04.png,0002-00-0003-56.png
9,99,0,1443548425260,1443548425543,904,550,0,0,0,1,2,1,12,0004-00-0002-62.png,0002-00-0000-78.png
9,100,1,1443548425581,1443548431308,943,346,0,0,0,2,1,1,21,0002-00-0005-66.png,0004-00-0008-98.png
9,101,0,1443548431336,1443548431996,885,475,0,0,0,2,3,1,23,0002-00-0009-16.png,0003-00-0001-91.png
9,102,1,1443548432036,1443548432168,879,451,0,0,0,3,4,1,34,0003-00-0004-96.png,0005-00-0007-35.png
9,103,0,1443548432205,1443548439614,869,507,0,0,0,4,3,1,43,0005-00-0009-54.png,0003-00-0007-36.png
9,104,0,1443548439640,1443548439810,1144,303,0,0,0,5,4,1,54,0001-00-0005-08.png,0005-00-0003-90.png
9,105,1,1443548439852,1443548443756,351,386,0,0,0,3,4,1,34,0003-00-0003-34.png,0005-00-0005-53.png
9,106,1,1443548443784,1443548443837,884,446,0,0,0,2,3,1,23,0002-00-0003-87.png,0003-00-0000-75.png
9,107,1,1443548443886,1443548443942,324,412,0,0,0,5,4,1,54,0001-00-0002-78.png,0005-00-0003-12.png
9,108,1,1443548443966,1443548445044,875,462,0,0,0,3,2,1,32,0003-00-0004-16.png,0002-00-0006-14.png
9,109,1,1443548445068,1443548445859,891,476,0,0,0,4,3,1,43,0005-00-0009-34.png,0003-00-0002-54.png
