subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000009,1,1,1446647994222,1446647995069,936,466,0,0,0,3,2,1,5,0002-00-0000-31.png,0003-00-0001-29.png
00000009,2,1,1446647996877,1446647996901,895,282,0,0,0,4,3,1,7,0004-00-0000-77.png,0002-00-0001-30.png
00000009,3,0,1446647998091,1446647998912,1036,279,0,0,0,3,4,1,7,0002-00-0001-33.png,0004-00-0001-16.png
00000009,4,1,1446648002118,1446648003209,916,358,0,0,0,1,0,1,1,0005-00-0000-16.png,0001-00-0001-85.png
00000009,5,0,1446648004293,1446648004369,916,393,0,0,0,1,2,1,3,0005-00-0000-39.png,0003-00-0001-30.png
00000009,6,1,1446648007532,1446648007568,912,276,0,0,0,2,1,1,3,0003-00-0001-41.png,0005-00-0001-25.png
00000009,7,0,1446648008615,1446648009427,1042,276,0,0,0,0,1,1,1,0001-00-0001-00.png,0005-00-0001-17.png
00000009,8,0,1446648012560,1446648013223,990,448,0,0,0,2,3,1,5,0003-00-0001-41.png,0002-00-0000-38.png
00000009,9,0,1446648016664,1446648017279,388,372,0,0,0,3,2,1,5,0002-00-0001-94.png,0003-00-0000-26.png
00000009,10,1,1446648020610,1446648021292,397,404,0,0,0,1,2,1,3,0005-00-0000-09.png,0003-00-0000-82.png
00000009,11,0,1446648022412,1446648022495,885,392,0,0,0,0,1,1,1,0001-00-0000-12.png,0005-00-0000-65.png
00000009,12,1,1446648025788,1446648026312,962,349,0,0,0,2,1,1,3,0003-00-0001-70.png,0005-00-0001-08.png
00000009,13,1,1446648027328,1446648027416,862,409,0,0,0,4,3,1,7,0004-00-0000-31.png,0002-00-0001-66.png
00000009,14,0,1446648029337,1446648029915,912,332,0,0,0,2,3,1,5,0003-00-0000-58.png,0002-00-0001-16.png
00000009,15,0,1446648033429,1446648033978,950,404,0,0,0,3,4,1,7,0002-00-0001-01.png,0004-00-0001-24.png
00000009,16,0,1446648037127,1446648037640,388,340,0,0,0,1,0,1,1,0005-00-0000-61.png,0001-00-0000-21.png
00000009,17,0,1446648040682,1446648041270,1133,323,0,0,0,2,3,1,5,0003-00-0001-30.png,0002-00-0001-61.png
00000009,18,1,1446648044422,1446648044454,888,307,0,0,0,3,2,1,5,0002-00-0000-62.png,0003-00-0001-06.png
00000009,19,1,1446648045445,1446648045521,864,435,0,0,0,1,0,1,1,0005-00-0000-93.png,0001-00-0001-61.png
00000009,20,1,1446648047016,1446648047206,882,467,0,0,0,4,3,1,7,0004-00-0000-82.png,0002-00-0001-76.png
