subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000014,1,1,1438804229120,1438804230074,325,474,0,0,0,1,2,1,12,0001-00-0000-29.png,0002-00-0000-63.png
00000014,2,1,1438804231177,1438804231547,279,355,0,0,0,2,3,1,23,0002-00-0001-70.png,0003-00-0001-70.png
00000014,3,1,1438804281427,1438804281839,300,363,0,0,0,4,5,1,45,0004-00-0001-27.png,0005-00-0001-47.png
00000014,4,0,1438804283365,1438804283790,327,385,0,0,0,2,1,1,21,0002-00-0000-58.png,0001-00-0001-09.png
00000014,5,1,1438804286019,1438804286504,337,397,0,0,0,3,4,1,34,0003-00-0001-60.png,0004-00-0001-66.png
00000014,6,0,1438804288035,1438804288466,345,400,0,0,0,4,3,1,43,0004-00-0001-25.png,0003-00-0001-83.png
00000014,7,0,1438804290576,1438804290984,222,462,0,0,0,5,4,1,54,0005-00-0001-41.png,0004-00-0001-05.png
00000014,8,1,1438804292965,1438804293546,908,490,0,0,0,3,2,1,32,0003-00-0001-77.png,0002-00-0000-41.png
00000014,9,1,1438804294787,1438804295305,248,452,0,0,0,1,2,1,12,0001-00-0001-73.png,0002-00-0001-32.png
00000014,10,1,1438804296405,1438804296887,273,451,0,0,0,2,3,1,23,0002-00-0001-97.png,0003-00-0001-56.png
00000014,11,1,1438804298133,1438804298705,928,469,0,0,0,3,2,1,32,0003-00-0001-47.png,0002-00-0000-14.png
00000014,12,0,1438804300179,1438804300614,350,358,0,0,0,4,3,1,43,0004-00-0001-64.png,0003-00-0001-19.png
00000014,13,0,1438804302535,1438804303007,276,352,0,0,0,5,4,1,54,0005-00-0001-55.png,0004-00-0001-24.png
00000014,14,1,1438804305267,1438804305884,862,479,0,0,0,2,1,1,21,0002-00-0000-12.png,0001-00-0001-30.png
00000014,15,1,1438804306989,1438804307500,395,378,0,0,0,3,4,1,34,0003-00-0001-76.png,0004-00-0001-78.png
00000014,16,1,1438804308846,1438804308850,506,466,0,0,0,4,5,1,45,0004-00-0001-50.png,0005-00-0000-74.png
00000014,17,0,1438804309991,1438804310466,389,487,0,0,0,2,1,1,21,0002-00-0000-98.png,0001-00-0001-13.png
00000014,18,0,1438804320230,1438804320775,862,410,0,0,0,4,5,1,45,0004-00-0001-30.png,0005-00-0000-19.png
00000014,19,0,1438804324546,1438804325060,347,376,0,0,0,4,3,1,43,0004-00-0001-20.png,0003-00-0000-55.png
00000014,20,0,1438804329370,1438804329854,361,496,0,0,0,5,4,1,54,0005-00-0001-54.png,0004-00-0000-01.png
00000014,21,1,1438804333342,1438804333823,321,386,0,0,0,2,3,1,23,0002-00-0001-73.png,0003-00-0000-51.png
00000014,22,0,1438804335121,1438804335679,397,510,0,0,0,3,2,1,32,0003-00-0001-95.png,0002-00-0000-15.png
00000014,23,1,1438804337883,1438804338449,344,390,0,0,0,3,4,1,34,0003-00-0000-68.png,0004-00-0001-23.png
00000014,24,1,1438804339454,1438804339970,233,436,0,0,0,1,2,1,12,0001-00-0001-99.png,0002-00-0001-59.png
00000014,25,1,1438804340971,1438804341405,352,393,0,0,0,4,5,1,45,0004-00-0001-25.png,0005-00-0000-16.png
00000014,26,0,1438804342427,1438804342976,339,440,0,0,0,4,3,1,43,0004-00-0000-15.png,0003-00-0000-26.png
00000014,27,1,1438804346075,1438804346548,328,386,0,0,0,1,2,1,12,0001-00-0000-20.png,0002-00-0001-04.png
00000014,28,1,1438804347565,1438804348062,324,384,0,0,0,2,3,1,23,0002-00-0001-28.png,0003-00-0000-96.png
00000014,29,0,1438804349112,1438804349152,504,462,0,0,0,2,1,1,21,0002-00-0000-31.png,0001-00-0000-30.png
00000014,30,0,1438804351759,1438804352274,273,384,0,0,0,3,2,1,32,0003-00-0000-10.png,0002-00-0000-86.png
00000014,31,1,1438804354214,1438804354693,360,457,0,0,0,3,4,1,34,0003-00-0001-66.png,0004-00-0000-76.png
00000014,32,0,1438804355740,1438804356399,273,410,0,0,0,5,4,1,54,0005-00-0000-78.png,0004-00-0001-33.png
00000014,33,1,1438804361253,1438804361755,312,401,0,0,0,2,3,1,23,0002-00-0000-43.png,0003-00-0000-40.png
00000014,34,0,1438804363221,1438804363906,952,371,0,0,0,1,2,1,12,0001-00-0001-06.png,0002-00-0000-17.png
00000014,35,1,1438804365972,1438804366407,371,463,0,0,0,4,5,1,45,0004-00-0001-36.png,0005-00-0000-47.png
00000014,36,0,1438804367487,1438804368004,325,382,0,0,0,2,1,1,21,0002-00-0000-38.png,0001-00-0001-03.png
00000014,37,1,1438804370504,1438804370954,386,499,0,0,0,3,4,1,34,0003-00-0000-46.png,0004-00-0001-36.png
00000014,38,0,1438804371945,1438804372611,330,395,0,0,0,5,4,1,54,0005-00-0000-59.png,0004-00-0001-12.png
00000014,39,1,1438804374454,1438804375076,939,372,0,0,0,3,2,1,32,0003-00-0000-64.png,0002-00-0000-62.png
00000014,40,0,1438804376061,1438804376600,369,400,0,0,0,4,3,1,43,0004-00-0001-96.png,0003-00-0000-70.png
00000014,41,1,1438804378582,1438804379092,388,459,0,0,0,1,2,1,12,0001-00-0001-96.png,0002-00-0000-17.png
00000014,42,0,1438804380135,1438804380159,503,467,0,0,0,5,4,1,54,0005-00-0001-29.png,0004-00-0000-79.png
00000014,43,0,1438804382147,1438804382629,350,397,0,0,0,4,3,1,43,0004-00-0000-42.png,0003-00-0001-57.png
00000014,44,1,1438804384826,1438804385290,362,396,0,0,0,3,4,1,34,0003-00-0000-30.png,0004-00-0001-21.png
00000014,45,1,1438804386327,1438804386335,493,451,0,0,0,2,3,1,23,0002-00-0000-53.png,0003-00-0000-52.png
00000014,46,1,1438804388301,1438804388771,342,375,0,0,0,4,5,1,45,0004-00-0000-02.png,0005-00-0000-49.png
00000014,47,1,1438804389746,1438804390409,905,402,0,0,0,2,1,1,21,0002-00-0000-77.png,0001-00-0000-29.png
00000014,48,0,1438804391389,1438804392048,376,385,0,0,0,3,2,1,32,0003-00-0000-05.png,0002-00-0000-18.png
00000014,49,1,1438804395222,1438804395737,330,392,0,0,0,4,5,1,45,0004-00-0000-10.png,0005-00-0001-76.png
00000014,50,0,1438804396807,1438804397423,376,439,0,0,0,3,2,1,32,0003-00-0000-88.png,0002-00-0000-96.png
00000014,51,1,1438804401315,1438804401865,299,397,0,0,0,2,3,1,23,0002-00-0001-82.png,0003-00-0000-01.png
00000014,52,1,1438804402925,1438804402937,504,452,0,0,0,1,2,1,12,0001-00-0001-34.png,0002-00-0001-71.png
00000014,53,0,1438804403977,1438804404563,350,397,0,0,0,4,3,1,43,0004-00-0001-43.png,0003-00-0000-89.png
00000014,54,0,1438804406757,1438804407287,401,501,0,0,0,5,4,1,54,0005-00-0001-21.png,0004-00-0000-40.png
00000014,55,0,1438804409323,1438804409933,914,471,0,0,0,3,4,1,34,0003-00-0001-63.png,0004-00-0001-80.png
00000014,56,0,1438804412034,1438804412500,274,396,0,0,0,2,1,1,21,0002-00-0000-15.png,0001-00-0000-26.png
00000014,57,1,1438804414899,1438804415356,350,371,0,0,0,1,2,1,12,0001-00-0000-24.png,0002-00-0000-22.png
00000014,58,1,1438804416309,1438804416830,350,392,0,0,0,2,3,1,23,0002-00-0001-35.png,0003-00-0001-91.png
00000014,59,0,1438804421200,1438804421703,324,374,0,0,0,2,1,1,21,0002-00-0000-35.png,0001-00-0001-28.png
00000014,60,0,1438804423904,1438804424387,312,358,0,0,0,3,2,1,32,0003-00-0000-17.png,0002-00-0000-47.png
00000014,61,1,1438804433114,1438804433649,382,445,0,0,0,3,4,1,34,0003-00-0000-79.png,0004-00-0001-08.png
00000014,62,0,1438804434657,1438804435269,251,512,0,0,0,5,4,1,54,0005-00-0001-37.png,0004-00-0000-17.png
