subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000014,1,0,1441204574398,1441204575947,350,409,0,0,0,4,3,1,43,0004-00-0006-86.png,0003-00-0009-95.png
00000014,2,1,1441204578969,1441204579511,975,391,0,0,0,3,2,1,32,0003-00-0007-61.png,0002-00-0003-72.png
00000014,3,0,1441204580875,1441204581506,944,484,0,0,0,1,2,1,12,0001-00-0005-24.png,0002-00-0002-07.png
00000014,4,0,1441204584672,1441204585141,381,539,0,0,0,5,4,1,54,0005-00-0007-92.png,0004-00-0002-47.png
00000014,5,1,1441204588097,1441204588577,322,436,0,0,0,3,4,1,34,0003-00-0000-31.png,0004-00-0009-86.png
00000014,6,1,1441204589731,1441204590271,902,477,0,0,0,2,1,1,21,0002-00-0008-67.png,0001-00-0008-26.png
00000014,7,1,1441204591420,1441204591869,340,404,0,0,0,2,3,1,23,0002-00-0004-04.png,0003-00-0003-84.png
00000014,8,0,1441204593030,1441204593592,902,466,0,0,0,4,5,1,45,0004-00-0007-05.png,0005-00-0009-03.png
00000014,9,1,1441204596519,1441204596555,490,425,0,0,0,4,5,1,45,0004-00-0005-47.png,0005-00-0007-18.png
00000014,10,1,1441204597489,1441204597996,902,422,0,0,0,3,2,1,32,0003-00-0005-07.png,0002-00-0003-36.png
00000014,11,1,1441204599611,1441204600013,317,378,0,0,0,2,3,1,23,0002-00-0008-43.png,0003-00-0005-09.png
00000014,12,0,1441204600982,1441204601555,913,483,0,0,0,1,2,1,12,0001-00-0000-87.png,0002-00-0004-66.png
00000014,13,1,1441204604539,1441204605091,927,397,0,0,0,5,4,1,54,0005-00-0005-28.png,0004-00-0002-54.png
00000014,14,1,1441204606079,1441204606632,901,410,0,0,0,2,1,1,21,0002-00-0007-19.png,0001-00-0007-32.png
00000014,15,0,1441204607848,1441204608300,321,409,0,0,0,4,3,1,43,0004-00-0003-44.png,0003-00-0000-72.png
00000014,16,0,1441204611177,1441204611680,922,379,0,0,0,3,4,1,34,0003-00-0008-70.png,0004-00-0003-78.png
00000014,17,1,1441204614826,1441204615315,364,419,0,0,0,3,4,1,34,0003-00-0003-70.png,0004-00-0003-55.png
00000014,18,1,1441204616812,1441204617270,955,401,0,0,0,2,1,1,21,0002-00-0009-26.png,0001-00-0001-39.png
00000014,19,0,1441204618323,1441204618782,361,417,0,0,0,4,3,1,43,0004-00-0003-16.png,0003-00-0008-12.png
00000014,20,0,1441204621641,1441204621709,468,456,0,0,0,3,2,1,32,0003-00-0002-93.png,0002-00-0005-86.png
00000014,21,1,1441204625221,1441204625704,299,423,0,0,0,1,2,1,12,0001-00-0006-74.png,0002-00-0003-28.png
00000014,22,1,1441204627236,1441204627688,330,408,0,0,0,2,3,1,23,0002-00-0003-96.png,0003-00-0007-86.png
00000014,23,1,1441204628749,1441204629223,333,401,0,0,0,4,5,1,45,0004-00-0005-31.png,0005-00-0009-40.png
00000014,24,0,1441204630687,1441204631117,321,402,0,0,0,5,4,1,54,0005-00-0003-54.png,0004-00-0005-21.png
00000014,25,1,1441204634068,1441204634104,453,414,0,0,0,3,4,1,34,0003-00-0000-00.png,0004-00-0009-88.png
00000014,26,1,1441204635118,1441204635548,308,413,0,0,0,1,2,1,12,0001-00-0007-97.png,0002-00-0007-77.png
00000014,27,1,1441204636597,1441204637099,900,371,0,0,0,5,4,1,54,0005-00-0003-47.png,0004-00-0007-29.png
00000014,28,0,1441204638667,1441204639148,389,527,0,0,0,2,1,1,21,0002-00-0001-54.png,0001-00-0007-63.png
