subject_id,trial,correct_response,stim_time,response_time,x_coord,y_coord,trial_timeout,timeout_time,interTrial_timeout,left_rank,right_rank,distance,joint_rank,left_image,right_image
00000014,1,0,1449256654239,1449256654709,957,444,0,0,0,0,1,1,1,0005-00-0001-66.png,0004-00-0000-22.png
00000014,2,0,1449256657841,1449256658323,957,451,0,0,0,2,3,1,5,0003-00-0000-09.png,0002-00-0000-66.png
00000014,3,1,1449256661730,1449256662163,325,488,0,0,0,1,2,1,3,0004-00-0000-59.png,0003-00-0001-42.png
00000014,4,1,1449256663418,1449256663872,907,566,0,0,0,1,0,1,1,0004-00-0000-47.png,0005-00-0000-85.png
00000014,5,1,1449256664771,1449256665389,938,476,0,0,0,4,3,1,7,0001-00-0001-68.png,0002-00-0001-13.png
00000014,6,1,1449256666821,1449256667276,898,561,0,0,0,2,1,1,3,0003-00-0001-51.png,0004-00-0000-54.png
00000014,7,0,1449256668311,1449256668778,947,472,0,0,0,3,4,1,7,0002-00-0000-86.png,0001-00-0001-48.png
00000014,8,1,1449256671843,1449256672275,900,466,0,0,0,3,2,1,5,0002-00-0001-49.png,0003-00-0000-74.png
00000014,9,1,1449256673152,1449256673759,401,424,0,0,0,3,4,1,7,0002-00-0000-36.png,0001-00-0000-94.png
00000014,10,1,1449256674718,1449256675169,897,536,0,0,0,1,0,1,1,0004-00-0000-41.png,0005-00-0000-57.png
00000014,11,1,1449256676223,1449256676686,367,401,0,0,0,0,1,1,1,0005-00-0001-38.png,0004-00-0001-51.png
00000014,12,0,1449256677706,1449256678269,413,445,0,0,0,2,1,1,3,0003-00-0000-75.png,0004-00-0001-05.png
00000014,13,1,1449256681269,1449256681713,921,496,0,0,0,3,2,1,5,0002-00-0001-81.png,0003-00-0001-39.png
00000014,14,1,1449256682689,1449256683091,465,502,0,0,0,1,2,1,3,0004-00-0000-29.png,0003-00-0001-65.png
00000014,15,0,1449256684035,1449256684577,887,554,0,0,0,2,3,1,5,0003-00-0001-59.png,0002-00-0000-49.png
00000014,16,1,1449256687589,1449256688031,895,524,0,0,0,4,3,1,7,0001-00-0001-20.png,0002-00-0000-19.png
00000014,17,0,1449256688991,1449256689434,361,480,0,0,0,2,1,1,3,0003-00-0000-85.png,0004-00-0001-37.png
00000014,18,0,1449256692871,1449256693276,954,520,0,0,0,2,3,1,5,0003-00-0001-41.png,0002-00-0000-82.png
00000014,19,0,1449256696631,1449256697061,1002,464,0,0,0,3,4,1,7,0002-00-0000-77.png,0001-00-0001-70.png
00000014,20,1,1449256700415,1449256700995,421,505,0,0,0,0,1,1,1,0005-00-0000-17.png,0004-00-0001-67.png
00000014,21,0,1449256702084,1449256702546,387,466,0,0,0,3,2,1,5,0002-00-0000-76.png,0003-00-0000-74.png
00000014,22,0,1449256706090,1449256706535,979,412,0,0,0,1,2,1,3,0004-00-0001-87.png,0003-00-0001-57.png
00000014,23,1,1449256709789,1449256710211,1029,423,0,0,0,4,3,1,7,0001-00-0000-50.png,0002-00-0001-21.png
00000014,24,1,1449256711277,1449256711744,928,443,0,0,0,1,0,1,1,0004-00-0001-30.png,0005-00-0001-83.png
00000014,25,1,1449256712747,1449256713263,872,456,0,0,0,3,2,1,5,0002-00-0000-72.png,0003-00-0001-75.png
00000014,26,0,1449256714379,1449256714895,903,469,0,0,0,2,3,1,5,0003-00-0000-84.png,0002-00-0000-39.png
00000014,27,1,1449256717757,1449256718290,465,416,0,0,0,0,1,1,1,0005-00-0000-95.png,0004-00-0000-68.png
00000014,28,0,1449256719226,1449256719714,401,462,0,0,0,1,0,1,1,0004-00-0000-60.png,0005-00-0001-62.png
00000014,29,0,1449256722671,1449256723067,935,369,0,0,0,1,2,1,3,0004-00-0001-15.png,0003-00-0000-79.png
00000014,30,1,1449256726256,1449256726707,927,357,0,0,0,2,1,1,3,0003-00-0000-12.png,0004-00-0000-87.png
00000014,31,0,1449256727767,1449256728238,869,550,0,0,0,3,4,1,7,0002-00-0000-58.png,0001-00-0000-49.png
00000014,32,0,1449256731389,1449256731853,368,374,0,0,0,4,3,1,7,0001-00-0000-85.png,0002-00-0001-29.png
00000014,33,0,1449256734866,1449256735292,963,474,0,0,0,0,1,1,1,0005-00-0001-97.png,0004-00-0000-60.png
00000014,34,0,1449256738210,1449256738618,472,323,0,0,0,3,2,1,5,0002-00-0000-00.png,0003-00-0001-40.png
00000014,35,0,1449256741494,1449256741906,921,341,0,0,0,1,2,1,3,0004-00-0001-10.png,0003-00-0001-69.png
00000014,36,0,1449256745309,1449256745734,959,424,0,0,0,3,4,1,7,0002-00-0001-48.png,0001-00-0000-86.png
00000014,37,1,1449256748967,1449256749391,928,518,0,0,0,2,1,1,3,0003-00-0001-06.png,0004-00-0001-79.png
00000014,38,0,1449256750417,1449256750926,888,528,0,0,0,2,3,1,5,0003-00-0001-21.png,0002-00-0000-75.png
00000014,39,1,1449256753866,1449256754275,939,358,0,0,0,1,0,1,1,0004-00-0000-43.png,0005-00-0000-61.png
00000014,40,0,1449256755266,1449256755784,376,462,0,0,0,4,3,1,7,0001-00-0001-37.png,0002-00-0001-32.png
00000014,41,0,1449256758965,1449256759405,976,453,0,0,0,3,4,1,7,0002-00-0000-30.png,0001-00-0001-11.png
00000014,42,1,1449256762663,1449256763099,951,438,0,0,0,4,3,1,7,0001-00-0000-72.png,0002-00-0000-42.png
00000014,43,1,1449256764024,1449256764519,876,547,0,0,0,1,0,1,1,0004-00-0001-34.png,0005-00-0000-36.png
00000014,44,1,1449256765474,1449256765997,899,474,0,0,0,2,1,1,3,0003-00-0000-30.png,0004-00-0001-35.png
00000014,45,1,1449256767031,1449256768024,465,450,0,0,0,1,2,1,3,0004-00-0000-24.png,0003-00-0001-23.png
00000014,46,1,1449256768990,1449256769415,419,453,0,0,0,0,1,1,1,0005-00-0000-65.png,0004-00-0001-93.png
00000014,47,1,1449256770491,1449256771014,900,423,0,0,0,3,2,1,5,0002-00-0000-60.png,0003-00-0001-11.png
00000014,48,0,1449256772103,1449256772531,872,458,0,0,0,2,3,1,5,0003-00-0001-21.png,0002-00-0001-10.png
00000014,49,1,1449256778872,1449256779350,879,401,0,0,0,4,3,1,7,0001-00-0000-62.png,0002-00-0000-02.png
00000014,50,0,1449256780224,1449256780744,915,565,0,0,0,3,4,1,7,0002-00-0001-46.png,0001-00-0001-84.png
00000014,51,0,1449256786099,1449256786533,954,417,0,0,0,0,1,1,1,0005-00-0000-67.png,0004-00-0001-92.png
00000014,52,1,1449256789498,1449256789940,977,437,0,0,0,3,2,1,5,0002-00-0000-41.png,0003-00-0000-50.png
00000014,53,0,1449256790819,1449256791313,401,436,0,0,0,2,1,1,3,0003-00-0001-47.png,0004-00-0000-75.png
00000014,54,1,1449256794347,1449256794775,977,423,0,0,0,1,0,1,1,0004-00-0001-67.png,0005-00-0001-12.png
00000014,55,0,1449256796068,1449256796519,951,462,0,0,0,2,3,1,5,0003-00-0001-96.png,0002-00-0001-61.png
00000014,56,0,1449256799494,1449256799923,986,429,0,0,0,1,2,1,3,0004-00-0000-61.png,0003-00-0000-29.png
00000014,57,0,1449256802823,1449256803275,924,483,0,0,0,2,3,1,5,0003-00-0000-46.png,0002-00-0001-83.png
00000014,58,0,1449256807604,1449256808112,975,458,0,0,0,0,1,1,1,0005-00-0000-96.png,0004-00-0000-26.png
00000014,59,1,1449256811046,1449256811641,441,373,0,0,0,1,2,1,3,0004-00-0001-12.png,0003-00-0000-64.png
00000014,60,0,1449256812556,1449256812978,363,436,0,0,0,3,2,1,5,0002-00-0001-11.png,0003-00-0000-34.png
00000014,61,1,1449256816163,1449256816565,938,502,0,0,0,1,0,1,1,0004-00-0000-98.png,0005-00-0001-40.png
00000014,62,0,1449256817559,1449256818118,389,451,0,0,0,4,3,1,7,0001-00-0001-00.png,0002-00-0001-51.png
00000014,63,0,1449256821102,1449256821518,951,437,0,0,0,3,4,1,7,0002-00-0000-47.png,0001-00-0000-44.png
00000014,64,1,1449256825524,1449256825969,988,472,0,0,0,2,1,1,3,0003-00-0001-44.png,0004-00-0001-69.png
00000014,65,1,1449256826802,1449256827234,376,463,0,0,0,1,2,1,3,0004-00-0001-69.png,0003-00-0000-15.png
00000014,66,0,1449256828247,1449256828763,401,429,0,0,0,4,3,1,7,0001-00-0000-42.png,0002-00-0001-35.png
00000014,67,1,1449256832311,1449256832696,1001,410,0,0,0,1,0,1,1,0004-00-0000-24.png,0005-00-0000-22.png
00000014,68,1,1449256833593,1449256834120,925,464,0,0,0,2,1,1,3,0003-00-0000-52.png,0004-00-0001-17.png
00000014,69,0,1449256835044,1449256835607,900,465,0,0,0,2,3,1,5,0003-00-0000-24.png,0002-00-0000-71.png
00000014,70,1,1449256838631,1449256839064,978,442,0,0,0,3,2,1,5,0002-00-0001-72.png,0003-00-0000-38.png
00000014,71,0,1449256839932,1449256840442,915,466,0,0,0,3,4,1,7,0002-00-0000-15.png,0001-00-0000-60.png
00000014,72,0,1449256844226,1449256844616,922,418,0,0,0,0,1,1,1,0005-00-0000-25.png,0004-00-0000-52.png
00000014,73,1,1449256849247,1449256849616,998,420,0,0,0,4,3,1,7,0001-00-0000-22.png,0002-00-0000-60.png
00000014,74,0,1449256850450,1449256850995,925,463,0,0,0,2,3,1,5,0003-00-0001-47.png,0002-00-0001-76.png
00000014,75,1,1449256854484,1449256854936,967,468,0,0,0,1,0,1,1,0004-00-0000-79.png,0005-00-0000-84.png
00000014,76,1,1449256855824,1449256856318,376,474,0,0,0,1,2,1,3,0004-00-0001-26.png,0003-00-0001-32.png
